Species,Replicate,SubjectNum arg,ArgAntDensity,Survival Time,Status (Alive/Dead)
M_antarcticum,1,80,160,24,1
M_antarcticum,1,81,160,24,1
M_antarcticum,1,82,160,24,1
M_antarcticum,1,83,160,24,1
M_antarcticum,1,84,160,24,1
M_antarcticum,1,85,160,24,1
M_antarcticum,1,86,160,24,1
M_antarcticum,1,87,160,24,1
M_antarcticum,1,88,160,24,1
M_antarcticum,1,89,160,24,1
M_antarcticum,1,90,160,24,1
M_antarcticum,1,91,160,24,1
M_antarcticum,1,92,160,24,1
M_antarcticum,1,93,160,24,1
M_antarcticum,1,94,160,24,1
M_antarcticum,1,95,160,24,1
M_antarcticum,1,96,160,24,1
M_antarcticum,1,97,160,24,1
M_antarcticum,1,98,160,24,1
M_antarcticum,1,99,160,24,1
M_antarcticum,1,100,160,24,1
M_antarcticum,1,101,160,24,1
M_antarcticum,1,102,160,24,1
M_antarcticum,1,103,160,24,1
M_antarcticum,1,104,160,24,1
M_antarcticum,1,105,160,24,1
M_antarcticum,1,106,160,24,1
M_antarcticum,1,107,160,24,1
M_antarcticum,1,108,160,24,1
M_antarcticum,1,109,160,24,1
M_antarcticum,1,110,160,24,1
M_antarcticum,1,111,160,24,1
M_antarcticum,1,112,160,24,1
M_antarcticum,1,113,160,24,1
M_antarcticum,1,114,160,24,1
M_antarcticum,1,115,160,24,1
M_antarcticum,1,116,160,24,1
M_antarcticum,1,117,160,24,0
M_antarcticum,1,118,160,24,0
M_antarcticum,1,119,160,24,0
M_antarcticum,1,120,160,24,0
M_antarcticum,1,121,160,24,0
M_antarcticum,1,122,160,24,0
M_antarcticum,1,123,160,24,0
M_antarcticum,1,124,160,24,0
M_antarcticum,1,125,160,24,0
M_antarcticum,1,126,160,24,0
M_antarcticum,1,127,160,24,0
M_antarcticum,1,128,160,24,0
M_antarcticum,1,129,160,24,0
M_antarcticum,1,130,160,24,0
M_antarcticum,1,131,160,24,0
M_antarcticum,1,132,160,24,0
M_antarcticum,1,133,160,24,0
M_antarcticum,1,134,160,24,0
M_antarcticum,1,135,160,24,0
M_antarcticum,1,136,160,24,0
M_antarcticum,1,137,160,24,0
M_antarcticum,1,138,160,24,0
M_antarcticum,1,139,160,24,0
M_antarcticum,1,140,160,24,0
M_antarcticum,1,141,160,24,0
M_antarcticum,1,142,160,24,0
M_antarcticum,1,143,160,24,0
M_antarcticum,1,144,160,24,0
M_antarcticum,1,145,160,24,0
M_antarcticum,1,146,160,24,0
M_antarcticum,1,147,160,24,0
M_antarcticum,1,148,160,24,0
M_antarcticum,1,149,160,24,0
M_antarcticum,1,150,160,24,0
M_antarcticum,1,151,160,24,0
M_antarcticum,1,152,160,24,0
M_antarcticum,1,153,160,24,0
M_antarcticum,1,154,160,24,0
M_antarcticum,1,155,160,24,0
M_antarcticum,1,156,160,24,0
M_antarcticum,1,157,160,24,0
M_antarcticum,1,158,160,24,0
M_antarcticum,1,159,160,24,0
M_antarcticum,1,160,160,24,0
M_antarcticum,2,1,160,1,1
M_antarcticum,2,2,160,1,1
M_antarcticum,2,3,160,1,1
M_antarcticum,2,4,160,1,1
M_antarcticum,2,5,160,1,1
M_antarcticum,2,6,160,1,1
M_antarcticum,2,7,160,1,1
M_antarcticum,2,8,160,1,1
M_antarcticum,2,9,160,1,1
M_antarcticum,2,10,160,1,1
M_antarcticum,2,11,160,1,1
M_antarcticum,2,12,160,1,1
M_antarcticum,2,13,160,1,1
M_antarcticum,2,14,160,1,1
M_antarcticum,2,15,160,1,1
M_antarcticum,2,16,160,1,1
M_antarcticum,2,17,160,1,1
M_antarcticum,2,18,160,1,1
M_antarcticum,2,19,160,1,1
M_antarcticum,2,20,160,1,1
M_antarcticum,2,21,160,1,1
M_antarcticum,2,22,160,1,1
M_antarcticum,2,23,160,1,1
M_antarcticum,2,24,160,1,1
M_antarcticum,2,25,160,1,1
M_antarcticum,2,26,160,1,1
M_antarcticum,2,27,160,1,1
M_antarcticum,2,28,160,1,1
M_antarcticum,2,29,160,1,1
M_antarcticum,2,30,160,1,1
M_antarcticum,2,31,160,1,1
M_antarcticum,2,32,160,1,1
M_antarcticum,2,33,160,1,1
M_antarcticum,2,34,160,1,1
M_antarcticum,2,35,160,1,1
M_antarcticum,2,36,160,1,1
M_antarcticum,2,37,160,1,1
M_antarcticum,2,38,160,1,1
M_antarcticum,2,39,160,1,1
M_antarcticum,2,40,160,1,1
M_antarcticum,2,41,160,4,1
M_antarcticum,2,42,160,4,1
M_antarcticum,2,43,160,4,1
M_antarcticum,2,44,160,4,1
M_antarcticum,2,45,160,4,1
M_antarcticum,2,46,160,4,1
M_antarcticum,2,47,160,4,1
M_antarcticum,2,48,160,4,1
M_antarcticum,2,49,160,4,1
M_antarcticum,2,50,160,4,1
M_antarcticum,2,51,160,4,1
M_antarcticum,2,52,160,4,1
M_antarcticum,2,53,160,4,1
M_antarcticum,2,54,160,4,1
M_antarcticum,2,55,160,4,1
M_antarcticum,2,56,160,4,1
M_antarcticum,2,57,160,4,1
M_antarcticum,2,58,160,4,1
M_antarcticum,2,59,160,4,1
M_antarcticum,2,60,160,4,1
M_antarcticum,2,61,160,4,1
M_antarcticum,2,62,160,4,1
M_antarcticum,2,63,160,4,1
M_antarcticum,2,64,160,4,1
M_antarcticum,2,65,160,4,1
M_antarcticum,2,66,160,24,1
M_antarcticum,2,67,160,24,1
M_antarcticum,2,68,160,24,1
M_antarcticum,2,69,160,24,1
M_antarcticum,2,70,160,24,1
M_antarcticum,2,71,160,24,1
M_antarcticum,2,72,160,24,1
M_antarcticum,2,73,160,24,1
M_antarcticum,2,74,160,24,1
M_antarcticum,2,75,160,24,1
M_antarcticum,2,76,160,24,1
M_antarcticum,2,77,160,24,1
M_antarcticum,2,78,160,24,1
M_antarcticum,2,79,160,24,1
M_antarcticum,2,80,160,24,1
M_antarcticum,2,81,160,24,1
M_antarcticum,2,82,160,24,1
M_antarcticum,2,83,160,24,1
M_antarcticum,2,84,160,24,1
M_antarcticum,2,85,160,24,1
M_antarcticum,2,86,160,24,1
M_antarcticum,2,87,160,24,1
M_antarcticum,2,88,160,24,1
M_antarcticum,2,89,160,24,1
M_antarcticum,2,90,160,24,1
M_antarcticum,2,91,160,24,1
M_antarcticum,2,92,160,24,1
M_antarcticum,2,93,160,24,1
M_antarcticum,2,94,160,24,1
M_antarcticum,2,95,160,24,1
M_antarcticum,2,96,160,24,1
M_antarcticum,2,97,160,24,1
M_antarcticum,2,98,160,24,1
M_antarcticum,2,99,160,24,1
M_antarcticum,2,100,160,24,1
M_antarcticum,2,101,160,24,1
M_antarcticum,2,102,160,24,1
M_antarcticum,2,103,160,24,1
M_antarcticum,2,104,160,24,1
M_antarcticum,2,105,160,24,1
M_antarcticum,2,106,160,24,1
M_antarcticum,2,107,160,24,1
M_antarcticum,2,108,160,24,1
M_antarcticum,2,109,160,24,1
M_antarcticum,2,110,160,24,1
M_antarcticum,2,111,160,24,1
M_antarcticum,2,112,160,24,1
M_antarcticum,2,113,160,24,1
M_antarcticum,2,114,160,24,1
M_antarcticum,2,115,160,24,1
M_antarcticum,2,116,160,24,1
M_antarcticum,2,117,160,24,1
M_antarcticum,2,118,160,24,1
M_antarcticum,2,119,160,24,1
M_antarcticum,2,120,160,24,1
M_antarcticum,2,121,160,24,1
M_antarcticum,2,122,160,24,1
M_antarcticum,2,123,160,24,1
M_antarcticum,2,124,160,24,1
M_antarcticum,2,125,160,24,1
M_antarcticum,2,126,160,24,1
M_antarcticum,2,127,160,24,1
M_antarcticum,2,128,160,24,1
M_antarcticum,2,129,160,24,1
M_antarcticum,2,130,160,24,1
M_antarcticum,2,131,160,24,1
M_antarcticum,2,132,160,24,1
M_antarcticum,2,133,160,24,1
M_antarcticum,2,134,160,24,1
M_antarcticum,2,135,160,24,1
M_antarcticum,2,136,160,24,1
M_antarcticum,2,137,160,24,0
M_antarcticum,2,138,160,24,0
M_antarcticum,2,139,160,24,0
M_antarcticum,2,140,160,24,0
M_antarcticum,2,141,160,24,0
M_antarcticum,2,142,160,24,0
M_antarcticum,2,143,160,24,0
M_antarcticum,2,144,160,24,0
M_antarcticum,2,145,160,24,0
M_antarcticum,2,146,160,24,0
M_antarcticum,2,147,160,24,0
M_antarcticum,2,148,160,24,0
M_antarcticum,2,149,160,24,0
M_antarcticum,2,150,160,24,0
M_antarcticum,2,151,160,24,0
M_antarcticum,2,152,160,24,0
M_antarcticum,2,153,160,24,0
M_antarcticum,2,154,160,24,0
M_antarcticum,2,155,160,24,0
M_antarcticum,2,156,160,24,0
M_antarcticum,2,157,160,24,0
M_antarcticum,2,158,160,24,0
M_antarcticum,2,159,160,24,0
M_antarcticum,2,160,160,24,0
M_antarcticum,3,1,160,1,1
M_antarcticum,3,2,160,1,1
M_antarcticum,3,3,160,1,1
M_antarcticum,3,4,160,1,1
M_antarcticum,3,5,160,1,1
M_antarcticum,3,6,160,1,1
M_antarcticum,3,7,160,1,1
M_antarcticum,3,8,160,1,1
M_antarcticum,3,9,160,1,1
M_antarcticum,3,10,160,1,1
M_antarcticum,3,11,160,1,1
M_antarcticum,3,12,160,1,1
M_antarcticum,3,13,160,1,1
M_antarcticum,3,14,160,1,1
M_antarcticum,3,15,160,1,1
M_antarcticum,3,16,160,1,1
M_antarcticum,3,17,160,4,1
M_antarcticum,3,18,160,4,1
M_antarcticum,3,19,160,24,1
M_antarcticum,3,20,160,24,1
M_antarcticum,3,21,160,24,1
M_antarcticum,3,22,160,24,1
M_antarcticum,3,23,160,24,1
M_antarcticum,3,24,160,24,1
M_antarcticum,3,25,160,24,1
M_antarcticum,3,26,160,24,1
M_antarcticum,3,27,160,24,1
M_antarcticum,3,28,160,24,1
M_antarcticum,3,29,160,24,1
M_antarcticum,3,30,160,24,1
M_antarcticum,3,31,160,24,1
M_antarcticum,3,32,160,24,1
M_antarcticum,3,33,160,24,1
M_antarcticum,3,34,160,24,1
M_antarcticum,3,35,160,24,1
M_antarcticum,3,36,160,24,1
M_antarcticum,3,37,160,24,1
M_antarcticum,3,38,160,24,1
M_antarcticum,3,39,160,24,1
M_antarcticum,3,40,160,24,1
M_antarcticum,3,41,160,24,1
M_antarcticum,3,42,160,24,1
M_antarcticum,3,43,160,24,1
M_antarcticum,3,44,160,24,1
M_antarcticum,3,45,160,24,1
M_antarcticum,3,46,160,24,1
M_antarcticum,3,47,160,24,1
M_antarcticum,3,48,160,24,1
M_antarcticum,3,49,160,24,1
M_antarcticum,3,50,160,24,1
M_antarcticum,3,51,160,24,1
M_antarcticum,3,52,160,24,1
M_antarcticum,3,53,160,24,1
M_antarcticum,3,54,160,24,1
M_antarcticum,3,55,160,24,1
M_antarcticum,3,56,160,24,1
M_antarcticum,3,57,160,24,1
M_antarcticum,3,58,160,24,1
M_antarcticum,3,59,160,24,1
M_antarcticum,3,60,160,24,1
M_antarcticum,3,61,160,24,1
M_antarcticum,3,62,160,24,1
M_antarcticum,3,63,160,24,1
M_antarcticum,3,64,160,24,1
M_antarcticum,3,65,160,24,1
M_antarcticum,3,66,160,24,1
M_antarcticum,3,67,160,24,1
M_antarcticum,3,68,160,24,1
M_antarcticum,3,69,160,24,1
M_antarcticum,3,70,160,24,1
M_antarcticum,3,71,160,24,1
M_antarcticum,3,72,160,24,1
M_antarcticum,3,73,160,24,1
M_antarcticum,3,74,160,24,1
M_antarcticum,3,75,160,24,1
M_antarcticum,3,76,160,24,1
M_antarcticum,3,77,160,24,1
M_antarcticum,3,78,160,24,1
M_antarcticum,3,79,160,24,1
M_antarcticum,3,80,160,24,1
M_antarcticum,3,81,160,24,1
M_antarcticum,3,82,160,24,1
M_antarcticum,3,83,160,24,1
M_antarcticum,3,84,160,24,1
M_antarcticum,3,85,160,24,1
M_antarcticum,3,86,160,24,1
M_antarcticum,3,87,160,24,1
M_antarcticum,3,88,160,24,1
M_antarcticum,3,89,160,24,1
M_antarcticum,3,90,160,24,1
M_antarcticum,3,91,160,24,1
M_antarcticum,3,92,160,24,1
M_antarcticum,3,93,160,24,1
M_antarcticum,3,94,160,24,1
M_antarcticum,3,95,160,24,1
M_antarcticum,3,96,160,24,1
M_antarcticum,3,97,160,24,1
M_antarcticum,3,98,160,24,1
M_antarcticum,3,99,160,24,1
M_antarcticum,3,100,160,24,1
M_antarcticum,3,101,160,24,1
M_antarcticum,3,102,160,24,1
M_antarcticum,3,103,160,24,1
M_antarcticum,3,104,160,24,1
M_antarcticum,3,105,160,24,1
M_antarcticum,3,106,160,24,1
M_antarcticum,3,107,160,24,1
M_antarcticum,3,108,160,24,1
M_antarcticum,3,109,160,24,1
M_antarcticum,3,110,160,24,1
M_antarcticum,3,111,160,24,1
M_antarcticum,3,112,160,24,0
M_antarcticum,3,113,160,24,0
M_antarcticum,3,114,160,24,0
M_antarcticum,3,115,160,24,0
M_antarcticum,3,116,160,24,0
M_antarcticum,3,117,160,24,0
M_antarcticum,3,118,160,24,0
M_antarcticum,3,119,160,24,0
M_antarcticum,3,120,160,24,0
M_antarcticum,3,121,160,24,0
M_antarcticum,3,122,160,24,0
M_antarcticum,3,123,160,24,0
M_antarcticum,3,124,160,24,0
M_antarcticum,3,125,160,24,0
M_antarcticum,3,126,160,24,0
M_antarcticum,3,127,160,24,0
M_antarcticum,3,128,160,24,0
M_antarcticum,3,129,160,24,0
M_antarcticum,3,130,160,24,0
M_antarcticum,3,131,160,24,0
M_antarcticum,3,132,160,24,0
M_antarcticum,3,133,160,24,0
M_antarcticum,3,134,160,24,0
M_antarcticum,3,135,160,24,0
M_antarcticum,3,136,160,24,0
M_antarcticum,3,137,160,24,0
M_antarcticum,3,138,160,24,0
M_antarcticum,3,139,160,24,0
M_antarcticum,3,140,160,24,0
M_antarcticum,3,141,160,24,0
M_antarcticum,3,142,160,24,0
M_antarcticum,3,143,160,24,0
M_antarcticum,3,144,160,24,0
M_antarcticum,3,145,160,24,0
M_antarcticum,3,146,160,24,0
M_antarcticum,3,147,160,24,0
M_antarcticum,3,148,160,24,0
M_antarcticum,3,149,160,24,0
M_antarcticum,3,150,160,24,0
M_antarcticum,3,151,160,24,0
M_antarcticum,3,152,160,24,0
M_antarcticum,3,153,160,24,0
M_antarcticum,3,154,160,24,0
M_antarcticum,3,155,160,24,0
M_antarcticum,3,156,160,24,0
M_antarcticum,3,157,160,24,0
M_antarcticum,3,158,160,24,0
M_antarcticum,3,159,160,24,0
M_antarcticum,3,160,160,24,0
M_antarcticum,4,1,160,1,1
M_antarcticum,4,2,160,1,1
M_antarcticum,4,3,160,1,1
M_antarcticum,4,4,160,1,1
M_antarcticum,4,5,160,1,1
M_antarcticum,4,6,160,1,1
M_antarcticum,4,7,160,1,1
M_antarcticum,4,8,160,1,1
M_antarcticum,4,9,160,1,1
M_antarcticum,4,10,160,1,1
M_antarcticum,4,11,160,1,1
M_antarcticum,4,12,160,4,1
M_antarcticum,4,13,160,4,1
M_antarcticum,4,14,160,4,1
M_antarcticum,4,15,160,4,1
M_antarcticum,4,16,160,4,1
M_antarcticum,4,17,160,4,1
M_antarcticum,4,18,160,4,1
M_antarcticum,4,19,160,4,1
M_antarcticum,4,20,160,4,1
M_antarcticum,4,21,160,24,1
M_antarcticum,4,22,160,24,1
M_antarcticum,4,23,160,24,1
M_antarcticum,4,24,160,24,1
M_antarcticum,4,25,160,24,1
M_antarcticum,4,26,160,24,1
M_antarcticum,4,27,160,24,1
M_antarcticum,4,28,160,24,1
M_antarcticum,4,29,160,24,1
M_antarcticum,4,30,160,24,1
M_antarcticum,4,31,160,24,1
M_antarcticum,4,32,160,24,1
M_antarcticum,4,33,160,24,1
M_antarcticum,4,34,160,24,1
M_antarcticum,4,35,160,24,1
M_antarcticum,4,36,160,24,1
M_antarcticum,4,37,160,24,1
M_antarcticum,4,38,160,24,1
M_antarcticum,4,39,160,24,1
M_antarcticum,4,40,160,24,1
M_antarcticum,4,41,160,24,1
M_antarcticum,4,42,160,24,1
M_antarcticum,4,43,160,24,1
M_antarcticum,4,44,160,24,1
M_antarcticum,4,45,160,24,1
M_antarcticum,4,46,160,24,1
M_antarcticum,4,47,160,24,1
M_antarcticum,4,48,160,24,1
M_antarcticum,4,49,160,24,1
M_antarcticum,4,50,160,24,1
M_antarcticum,4,51,160,24,1
M_antarcticum,4,52,160,24,1
M_antarcticum,4,53,160,24,1
M_antarcticum,4,54,160,24,1
M_antarcticum,4,55,160,24,1
M_antarcticum,4,56,160,24,1
M_antarcticum,4,57,160,24,1
M_antarcticum,4,58,160,24,1
M_antarcticum,4,59,160,24,1
M_antarcticum,4,60,160,24,1
M_antarcticum,4,61,160,24,1
M_antarcticum,4,62,160,24,1
M_antarcticum,4,63,160,24,1
M_antarcticum,4,64,160,24,1
M_antarcticum,4,65,160,24,1
M_antarcticum,4,66,160,24,1
M_antarcticum,4,67,160,24,1
M_antarcticum,4,68,160,24,1
M_antarcticum,4,69,160,24,1
M_antarcticum,4,70,160,24,1
M_antarcticum,4,71,160,24,1
M_antarcticum,4,72,160,24,1
M_antarcticum,4,73,160,24,1
M_antarcticum,4,74,160,24,1
M_antarcticum,4,75,160,24,1
M_antarcticum,4,76,160,24,1
M_antarcticum,4,77,160,24,1
M_antarcticum,4,78,160,24,1
M_antarcticum,4,79,160,24,1
M_antarcticum,4,80,160,24,1
M_antarcticum,4,81,160,24,1
M_antarcticum,4,82,160,24,1
M_antarcticum,4,83,160,24,1
M_antarcticum,4,84,160,24,1
M_antarcticum,4,85,160,24,1
M_antarcticum,4,86,160,24,1
M_antarcticum,4,87,160,24,1
M_antarcticum,4,88,160,24,1
M_antarcticum,4,89,160,24,1
M_antarcticum,4,90,160,24,1
M_antarcticum,4,91,160,24,1
M_antarcticum,4,92,160,24,1
M_antarcticum,4,93,160,24,1
M_antarcticum,4,94,160,24,1
M_antarcticum,4,95,160,24,1
M_antarcticum,4,96,160,24,1
M_antarcticum,4,97,160,24,1
M_antarcticum,4,98,160,24,1
M_antarcticum,4,99,160,24,1
M_antarcticum,4,100,160,24,1
M_antarcticum,4,101,160,24,1
M_antarcticum,4,102,160,24,1
M_antarcticum,4,103,160,24,1
M_antarcticum,4,104,160,24,1
M_antarcticum,4,105,160,24,1
M_antarcticum,4,106,160,24,1
M_antarcticum,4,107,160,24,1
M_antarcticum,4,108,160,24,1
M_antarcticum,4,109,160,24,1
M_antarcticum,4,110,160,24,1
M_antarcticum,4,111,160,24,1
M_antarcticum,4,112,160,24,1
M_antarcticum,4,113,160,24,1
M_antarcticum,4,114,160,24,1
M_antarcticum,4,115,160,24,1
M_antarcticum,4,116,160,24,1
M_antarcticum,4,117,160,24,1
M_antarcticum,4,118,160,24,1
M_antarcticum,4,119,160,24,1
M_antarcticum,4,120,160,24,1
M_antarcticum,4,121,160,24,1
M_antarcticum,4,122,160,24,1
M_antarcticum,4,123,160,24,1
M_antarcticum,4,124,160,24,1
M_antarcticum,4,125,160,24,1
M_antarcticum,4,126,160,24,1
M_antarcticum,4,127,160,24,1
M_antarcticum,4,128,160,24,1
M_antarcticum,4,129,160,24,1
M_antarcticum,4,130,160,24,1
M_antarcticum,4,131,160,24,1
M_antarcticum,4,132,160,24,1
M_antarcticum,4,133,160,24,1
M_antarcticum,4,134,160,24,1
M_antarcticum,4,135,160,24,1
M_antarcticum,4,136,160,24,1
M_antarcticum,4,137,160,24,1
M_antarcticum,4,138,160,24,1
M_antarcticum,4,139,160,24,1
M_antarcticum,4,140,160,24,1
M_antarcticum,4,141,160,24,1
M_antarcticum,4,142,160,24,1
M_antarcticum,4,143,160,24,1
M_antarcticum,4,144,160,24,1
M_antarcticum,4,145,160,24,1
M_antarcticum,4,146,160,24,0
M_antarcticum,4,147,160,24,0
M_antarcticum,4,148,160,24,0
M_antarcticum,4,149,160,24,0
M_antarcticum,4,150,160,24,0
M_antarcticum,4,151,160,24,0
M_antarcticum,4,152,160,24,0
M_antarcticum,4,153,160,24,0
M_antarcticum,4,154,160,24,0
M_antarcticum,4,155,160,24,0
M_antarcticum,4,156,160,24,0
M_antarcticum,4,157,160,24,0
M_antarcticum,4,158,160,24,0
M_antarcticum,4,159,160,24,0
M_antarcticum,4,160,160,24,0
M_antarcticum,5,1,160,1,1
M_antarcticum,5,2,160,1,1
M_antarcticum,5,3,160,1,1
M_antarcticum,5,4,160,1,1
M_antarcticum,5,5,160,1,1
M_antarcticum,5,6,160,1,1
M_antarcticum,5,7,160,1,1
M_antarcticum,5,8,160,1,1
M_antarcticum,5,9,160,1,1
M_antarcticum,5,10,160,1,1
M_antarcticum,5,11,160,1,1
M_antarcticum,5,12,160,24,1
M_antarcticum,5,13,160,24,1
M_antarcticum,5,14,160,24,1
M_antarcticum,5,15,160,24,1
M_antarcticum,5,16,160,24,1
M_antarcticum,5,17,160,24,1
M_antarcticum,5,18,160,24,1
M_antarcticum,5,19,160,24,1
M_antarcticum,5,20,160,24,1
M_antarcticum,5,21,160,24,1
M_antarcticum,5,22,160,24,1
M_antarcticum,5,23,160,24,1
M_antarcticum,5,24,160,24,1
M_antarcticum,5,25,160,24,1
M_antarcticum,5,26,160,24,1
M_antarcticum,5,27,160,24,1
M_antarcticum,5,28,160,24,1
M_antarcticum,5,29,160,24,1
M_antarcticum,5,30,160,24,1
M_antarcticum,5,31,160,24,1
M_antarcticum,5,32,160,24,1
M_antarcticum,5,33,160,24,1
M_antarcticum,5,34,160,24,1
M_antarcticum,5,35,160,24,1
M_antarcticum,5,36,160,24,1
M_antarcticum,5,37,160,24,1
M_antarcticum,5,38,160,24,1
M_antarcticum,5,39,160,24,1
M_antarcticum,5,40,160,24,1
M_antarcticum,5,41,160,24,1
M_antarcticum,5,42,160,24,1
M_antarcticum,5,43,160,24,1
M_antarcticum,5,44,160,24,0
M_antarcticum,5,45,160,24,0
M_antarcticum,5,46,160,24,0
M_antarcticum,5,47,160,24,0
M_antarcticum,5,48,160,24,0
M_antarcticum,5,49,160,24,0
M_antarcticum,5,50,160,24,0
M_antarcticum,5,51,160,24,0
M_antarcticum,5,52,160,24,0
M_antarcticum,5,53,160,24,0
M_antarcticum,5,54,160,24,0
M_antarcticum,5,55,160,24,0
M_antarcticum,5,56,160,24,0
M_antarcticum,5,57,160,24,0
M_antarcticum,5,58,160,24,0
M_antarcticum,5,59,160,24,0
M_antarcticum,5,60,160,24,0
M_antarcticum,5,61,160,24,0
M_antarcticum,5,62,160,24,0
M_antarcticum,5,63,160,24,0
M_antarcticum,5,64,160,24,0
M_antarcticum,5,65,160,24,0
M_antarcticum,5,66,160,24,0
M_antarcticum,5,67,160,24,0
M_antarcticum,5,68,160,24,0
M_antarcticum,5,69,160,24,0
M_antarcticum,5,70,160,24,0
M_antarcticum,5,71,160,24,0
M_antarcticum,5,72,160,24,0
M_antarcticum,5,73,160,24,0
M_antarcticum,5,74,160,24,0
M_antarcticum,5,75,160,24,0
M_antarcticum,5,76,160,24,0
M_antarcticum,5,77,160,24,0
M_antarcticum,5,78,160,24,0
M_antarcticum,5,79,160,24,0
M_antarcticum,5,80,160,24,0
M_antarcticum,5,81,160,24,0
M_antarcticum,5,82,160,24,0
M_antarcticum,5,83,160,24,0
M_antarcticum,5,84,160,24,0
M_antarcticum,5,85,160,24,0
M_antarcticum,5,86,160,24,0
M_antarcticum,5,87,160,24,0
M_antarcticum,5,88,160,24,0
M_antarcticum,5,89,160,24,0
M_antarcticum,5,90,160,24,0
M_antarcticum,5,91,160,24,0
M_antarcticum,5,92,160,24,0
M_antarcticum,5,93,160,24,0
M_antarcticum,5,94,160,24,0
M_antarcticum,5,95,160,24,0
M_antarcticum,5,96,160,24,0
M_antarcticum,5,97,160,24,0
M_antarcticum,5,98,160,24,0
M_antarcticum,5,99,160,24,0
M_antarcticum,5,100,160,24,0
M_antarcticum,5,101,160,24,0
M_antarcticum,5,102,160,24,0
M_antarcticum,5,103,160,24,0
M_antarcticum,5,104,160,24,0
M_antarcticum,5,105,160,24,0
M_antarcticum,5,106,160,24,0
M_antarcticum,5,107,160,24,0
M_antarcticum,5,108,160,24,0
M_antarcticum,5,109,160,24,0
M_antarcticum,5,110,160,24,0
M_antarcticum,5,111,160,24,0
M_antarcticum,5,112,160,24,0
M_antarcticum,5,113,160,24,0
M_antarcticum,5,114,160,24,0
M_antarcticum,5,115,160,24,0
M_antarcticum,5,116,160,24,0
M_antarcticum,5,117,160,24,0
M_antarcticum,5,118,160,24,0
M_antarcticum,5,119,160,24,0
M_antarcticum,5,120,160,24,0
M_antarcticum,5,121,160,24,0
M_antarcticum,5,122,160,24,0
M_antarcticum,5,123,160,24,0
M_antarcticum,5,124,160,24,0
M_antarcticum,5,125,160,24,0
M_antarcticum,5,126,160,24,0
M_antarcticum,5,127,160,24,0
M_antarcticum,5,128,160,24,0
M_antarcticum,5,129,160,24,0
M_antarcticum,5,130,160,24,0
M_antarcticum,5,131,160,24,0
M_antarcticum,5,132,160,24,0
M_antarcticum,5,133,160,24,0
M_antarcticum,5,134,160,24,0
M_antarcticum,5,135,160,24,0
M_antarcticum,5,136,160,24,0
M_antarcticum,5,137,160,24,0
M_antarcticum,5,138,160,24,0
M_antarcticum,5,139,160,24,0
M_antarcticum,5,140,160,24,0
M_antarcticum,5,141,160,24,0
M_antarcticum,5,142,160,24,0
M_antarcticum,5,143,160,24,0
M_antarcticum,5,144,160,24,0
M_antarcticum,5,145,160,24,0
M_antarcticum,5,146,160,24,0
M_antarcticum,5,147,160,24,0
M_antarcticum,5,148,160,24,0
M_antarcticum,5,149,160,24,0
M_antarcticum,5,150,160,24,0
M_antarcticum,5,151,160,24,0
M_antarcticum,5,152,160,24,0
M_antarcticum,5,153,160,24,0
M_antarcticum,5,154,160,24,0
M_antarcticum,5,155,160,24,0
M_antarcticum,5,156,160,24,0
M_antarcticum,5,157,160,24,0
M_antarcticum,5,158,160,24,0
M_antarcticum,5,159,160,24,0
M_antarcticum,5,160,160,24,0
M_antarcticum,6,1,160,1,1
M_antarcticum,6,2,160,1,1
M_antarcticum,6,3,160,1,1
M_antarcticum,6,4,160,1,1
M_antarcticum,6,5,160,1,1
M_antarcticum,6,6,160,1,1
M_antarcticum,6,7,160,1,1
M_antarcticum,6,8,160,1,1
M_antarcticum,6,9,160,1,1
M_antarcticum,6,10,160,1,1
M_antarcticum,6,11,160,1,1
M_antarcticum,6,12,160,1,1
M_antarcticum,6,13,160,1,1
M_antarcticum,6,14,160,1,1
M_antarcticum,6,15,160,1,1
M_antarcticum,6,16,160,4,1
M_antarcticum,6,17,160,4,1
M_antarcticum,6,18,160,4,1
M_antarcticum,6,19,160,4,1
M_antarcticum,6,20,160,4,1
M_antarcticum,6,21,160,4,1
M_antarcticum,6,22,160,4,1
M_antarcticum,6,23,160,4,1
M_antarcticum,6,24,160,4,1
M_antarcticum,6,25,160,4,1
M_antarcticum,6,26,160,4,1
M_antarcticum,6,27,160,4,1
M_antarcticum,6,28,160,4,1
M_antarcticum,6,29,160,24,1
M_antarcticum,6,30,160,24,1
M_antarcticum,6,31,160,24,1
M_antarcticum,6,32,160,24,1
M_antarcticum,6,33,160,24,1
M_antarcticum,6,34,160,24,1
M_antarcticum,6,35,160,24,1
M_antarcticum,6,36,160,24,1
M_antarcticum,6,37,160,24,1
M_antarcticum,6,38,160,24,1
M_antarcticum,6,39,160,24,1
M_antarcticum,6,40,160,24,1
M_antarcticum,6,41,160,24,1
M_antarcticum,6,42,160,24,1
M_antarcticum,6,43,160,24,1
M_antarcticum,6,44,160,24,1
M_antarcticum,6,45,160,24,1
M_antarcticum,6,46,160,24,1
M_antarcticum,6,47,160,24,1
M_antarcticum,6,48,160,24,1
M_antarcticum,6,49,160,24,1
M_antarcticum,6,50,160,24,1
M_antarcticum,6,51,160,24,1
M_antarcticum,6,52,160,24,1
M_antarcticum,6,53,160,24,1
M_antarcticum,6,54,160,24,1
